URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://www.javaworld.com/8456/IDG.US_E_JavaWorld.com,404,,11/17/14,Not found,Desktop,3/27/16
http://www.javaworld.com/subscribe,404,,2/24/11,Not found,Desktop,4/3/16
http://www.javaworld.com/archives/index-year.html,404,,1/16/11,Not found,Desktop,4/3/16
http://www.javaworld.com/common/jw.nuts.toc.html,404,,1/30/11,Not found,Desktop,3/11/16
http://www.javaworld.com/gdiddoc/953822,404,,1/16/11,Not found,Desktop,4/3/16
http://www.javaworld.com/communit,404,,3/26/14,Not found,Desktop,2/28/16
http://www.javaworld.com/javaone97,404,,1/23/11,Not found,Desktop,3/31/16
http://www.javaworld.com/feedback,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaone99/j1-99-j2me.html,404,,2/4/11,Not found,Desktop,3/29/16
http://www.javaworld.com/topicalindex/jw-ti-techniques.html,404,,2/4/11,Not found,Desktop,3/15/16
http://www.javaworld.com/Home/jbrodkin.html,404,,1/19/11,Not found,Desktop,3/22/16
http://www.javaworld.com/topicalindex/jw-ti-step.html,404,,1/30/11,Not found,Desktop,3/19/16
http://www.javaworld.com/javaone99/,404,,2/11/11,Not found,Desktop,4/3/16
http://www.javaworld.com/javaone01,404,,2/3/11,Not found,Desktop,3/9/16
http://www.javaworld.com/volanomark.html,404,,2/5/11,Not found,Desktop,3/6/16
http://www.javaworld.com/topicalindex/jw-ti-vrml.html,404,,1/30/11,Not found,Desktop,3/14/16
http://www.javaworld.com/supp/2007/ndc6/102207-soa-management-guide.html,404,,2/3/11,Not found,Desktop,3/9/16
http://www.javaworld.com/checkboxtreeapplet.html,404,,1/31/11,Not found,Desktop,3/31/16
http://www.javaworld.com/javawor,404,,1/30/11,Not found,Desktop,3/13/16
http://www.javaworld.com/napi/tile?def=,404,,3/27/14,Not found,Desktop,3/30/16
http://www.javaworld.com/javasoft.index.html,404,,1/23/11,Not found,Desktop,3/16/16
http://www.javaworld.com/pcw1.index.html,404,,1/26/11,Not found,Desktop,3/2/16
http://www.javaworld.com/books/books-index.html,404,,12/12/13,Not found,Desktop,4/3/16
http://www.javaworld.com/topicalindex/jw-ti-index.html,404,,1/23/11,Not found,Desktop,2/18/16
http://www.javaworld.com/communi,404,,1/22/11,Not found,Desktop,3/19/16
http://www.javaworld.com/topicalindex/jw-ti-threads.html,404,,7/7/12,Not found,Desktop,4/3/16
http://www.javaworld.com/javaone98/j1-98-ejb.html,404,,9/5/11,Not found,Desktop,2/26/16
http://www.javaworld.com/subscribe?IBMDev,404,,1/31/11,Not found,Desktop,3/13/16
http://www.javaworld.com/gomail.cgi?id=658522,404,,1/16/11,Not found,Desktop,2/4/16
http://www.javaworld.com/jjw/1024/jw-10-2000/jw-1020-print.html,404,,1/17/11,Not found,Desktop,3/18/16
http://www.javaworld.com/jw-10-2001,404,,1/28/11,Not found,Desktop,3/10/16
http://www.javaworld.com/javaone97/index.html,404,,2/4/11,Not found,Desktop,3/9/16
http://www.javaworld.com/ned1.index.html,404,,2/11/11,Not found,Desktop,3/1/16
http://www.javaworld.com/books/jw-clbooks.html?030899txt;,404,,2/11/11,Not found,Desktop,3/5/16
http://www.javaworld.com/javaone98/index.html,404,,1/13/11,Not found,Desktop,4/3/16
http://www.javaworld.com/ibd.index.html,404,,2/11/11,Not found,Desktop,2/12/16
http://www.javaworld.com/co%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,3/31/16
http://www.javaworld.com/community%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,3/23/16
http://www.javaworld.com/comm%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,3/23/16
http://www.javaworld.com/javaone00/j1-00-keynote_galvin.html,404,,1/17/11,Not found,Desktop,3/14/16
http://www.javaworld.com/javaone99/j1-99-devices.html,404,,1/17/11,Not found,Desktop,3/14/16
http://www.javaworld.com/communi%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/27/11,Not found,Desktop,3/16/16
http://www.javaworld.com/communi%3C/font%3E%3C/TD%3E%3C/TR%3E%3CTR%3E%20%20%3CTD%20align=,404,,2/5/11,Not found,Desktop,3/16/16
http://www.javaworld.com/commu%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/19/11,Not found,Desktop,2/25/16
http://www.javaworld.com/c%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,2/25/16
http://www.javaworld.com/com%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,2/11/11,Not found,Desktop,3/22/16
http://www.javaworld.com/communit%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,2/25/16
http://www.javaworld.com/commun%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/18/11,Not found,Desktop,2/25/16
http://www.javaworld.com/javaf,404,,2/5/11,Not found,Desktop,3/3/16
http://www.javaworld.com/jjw/javscr_nl/javaqa/1999-10/03-qa-window.html,404,,1/22/11,Not found,Desktop,2/12/16
http://www.javaworld.com/community%3C/span%3E%3Ctable%20width=,404,,2/9/11,Not found,Desktop,3/3/16
http://www.javaworld.com/common/jw-streaming.html?myns,404,,2/6/11,Not found,Desktop,1/14/16
http://www.javaworld.com/comm%3C/span%3E%3Ctable%20width=,404,,1/19/11,Not found,Desktop,1/16/16
http://www.javaworld.com/c%3C/span%3E%3Ctable%20width=,404,,2/6/11,Not found,Desktop,1/17/16
http://www.javaworld.com/archives/index-jw-02-2001.html,404,,1/16/11,Not found,Desktop,3/8/16
http://www.javaworld.com/JavaWorld,404,,1/19/11,Not found,Desktop,2/26/16
http://www.javaworld.com/topicalindex/jw-ti-media.html,404,,3/17/13,Not found,Desktop,3/31/16
http://www.javaworld.com/javaforums/ubbthreads.php?Cat=&C=2,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/author/Esther-Schindler/,404,,1/25/15,Not found,Desktop,3/5/16
http://www.javaworld.com/snippets/feedback-open-snippet.txt,404,,9/2/11,Not found,Desktop,1/8/16
http://www.javaworld.com/books/jw-clbooks.html,404,,9/8/13,Not found,Desktop,3/5/16
http://www.javaworld.com/cgi-bin/mailto/x_java.cgi,404,,12/16/13,Not found,Desktop,3/29/16
http://www.javaworld.com/gamelan.index.html,404,,8/30/11,Not found,Desktop,2/28/16
http://www.javaworld.com/common/jw-ti-bookreviews.html,404,,6/8/13,Not found,Desktop,3/27/16
http://www.javaworld.com/topicalindex/jw-ti-beans.html,404,,7/5/13,Not found,Desktop,4/2/16
http://www.javaworld.com/javaone99/j1-99-jini.html,404,,11/29/12,Not found,Desktop,3/29/16
http://www.javaworld.com/common/jw-topicalindex.html,404,,5/5/13,Not found,Desktop,3/31/16
http://www.javaworld.com/podcasts,404,,12/20/13,Not found,Desktop,3/9/16
http://www.javaworld.com/javaforums/postlist.php?Cat=&Board=Enterprisejava,404,,12/15/13,Not found,Desktop,3/19/16
http://www.javaworld.com/netnews/netnews.index.html,404,,7/21/13,Not found,Desktop,3/8/16
http://www.javaworld.com/javaforums/newpost.php?Cat=0&Board=112069,404,,12/17/13,Not found,Desktop,4/2/16
http://www.javaworld.com/topicalindex/jw-ti-index.html?081699txt,404,,5/18/12,Not found,Desktop,3/13/16
http://www.javaworld.com/gomail.cgi?id=841783,404,,10/19/11,Not found,Desktop,1/23/16
http://www.javaworld.com/jw-subscribe,404,,6/18/14,Not found,Desktop,3/12/16
http://www.javaworld.com/%3C/td%3E%20%20%20%20%20%20%3C/tr%3E%20%20%20%20%20%20%20%20%3Ctr%3E%20%20%20%20%20%20%20%20%20%3Ctd%20class=,404,,1/24/11,Not found,Desktop,2/26/16
http://www.javaworld.com/javaforums/showflat.php?Number=42759&page=0,404,,1/7/14,Not found,Desktop,3/31/16
http://www.javaworld.com/author/Michael-Juntao-Yuan/,404,,11/13/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/netnews.html,404,,5/25/12,Not found,Desktop,4/1/16
http://www.javaworld.com/apprev/ar17.voice.html,404,,6/16/11,Not found,Desktop,2/28/16
http://www.javaworld.com/tools/jw-tools-index.html,404,,8/8/13,Not found,Desktop,3/25/16
http://www.javaworld.com/javaforums/postlist.php?Cat=0&Board=OPENSOURCEJAVA,404,,12/18/13,Not found,Desktop,3/8/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56738&an=0&page=4,404,,12/22/13,Not found,Desktop,3/29/16
http://www.javaworld.com/javaforums/ubbthreads.php?Cat=2&C=2,404,,12/17/13,Not found,Desktop,3/29/16
http://www.javaworld.com/author/Michael-Juntao-Yuan/index.rss,404,,11/13/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&Board=JavaSecurity&Number=14856&page=0&view=collapsed&sb=1&o=&vc=1,404,,12/18/13,Not found,Desktop,3/5/16
http://www.javaworld.com/books/jw-books-index.html,404,,7/5/13,Not found,Desktop,2/28/16
http://www.javaworld.com/books/object_oriented.html,404,,12/22/13,Not found,Desktop,2/26/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56729&an=0&page=5,404,,12/29/13,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56673&an=0&page=7,404,,1/4/14,Not found,Desktop,3/12/16
http://www.javaworld.com/javaworjw-04-20jw-0413-polymorph.html,404,,12/16/13,Not found,Desktop,3/1/16
http://www.javaworld.com/author/JavaWorld-staff/index.rss,404,,1/7/15,Not found,Desktop,3/19/16
http://www.javaworld.com/javasoft.INDEX.HTMl,404,,1/28/12,Not found,Desktop,2/3/16
http://www.javaworld.com/javaworjava2001-02-qa-0323-diamond.html,404,,12/16/13,Not found,Desktop,3/1/16
http://www.javaworld.com/commu%3C/span%3E%3Ctable%20width=,404,,3/4/12,Not found,Desktop,3/7/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56683&an=0&page=7,404,,12/22/13,Not found,Desktop,3/27/16
http://www.javaworld.com/javaworjava2002-01-qa-0503-excel3.html,404,,12/13/13,Not found,Desktop,3/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56682&an=0&page=7,404,,1/1/14,Not found,Desktop,3/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56790&an=0&page=2,404,,12/22/13,Not found,Desktop,3/21/16
http://www.javaworld.com/topicalindex/jw-ti-javadev.html,404,,12/24/13,Not found,Desktop,3/20/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56730&an=0&page=5,404,,12/31/13,Not found,Desktop,3/17/16
http://www.javaworld.com/javaforums/showflat.php?Number=2396,404,,12/22/13,Not found,Desktop,3/12/16
http://www.javaworld.com/javaforums/postlist.php?Cat=&Board=javabeginner,404,,12/17/13,Not found,Desktop,3/13/16
http://www.javaworld.com/common/jw-toolstable-bycategory.html,404,,12/17/13,Not found,Desktop,2/22/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56723&an=0&page=5,404,,12/31/13,Not found,Desktop,3/29/16
http://www.javaworld.com/javaworjava2001-02-qa-0824-excel2.html,404,,12/13/13,Not found,Desktop,3/1/16
http://www.javaworld.com/javaforums/postlist.php?Cat=&Board=JavaSecurity,404,,12/15/13,Not found,Desktop,3/8/16
http://www.javaworld.com/author/JavaWorld-staff/,404,,11/2/14,Not found,Desktop,3/29/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=50862&Main=13201,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/jawaworld/jw-04-2002/jw-0405.scripts.html,404,,2/11/11,Not found,Desktop,1/24/16
http://www.javaworld.com/javaforums/postlist.php?Cat=&Board=TheoryPractice,404,,12/17/13,Not found,Desktop,3/11/16
http://www.javaworld.com/aws.amazon.cmobile,404,,2/8/14,Not found,Desktop,3/3/16
http://www.javaworld.com/javaworjw-06-20jw-0622-letters.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaworjw-11-20jw-1116-dcl.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaworjw-02-20jw-0209-double.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaworjw-02-20jw-0209-toolbox.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaworjw-03-20jw-0323-letters.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaworjw-11-20jw-1130-letters.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaforums/postlist.php?Board=112636,404,,12/18/13,Not found,Desktop,2/19/16
http://www.javaworld.com/javaworjw-12-19jw-12-techniques.html,404,,12/16/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaworjw-07-20jw-0727-letters.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56806&an=0&page=1,404,,12/28/13,Not found,Desktop,4/1/16
http://www.javaworld.com/article/2072711/%E2%80%99http://www.javaworld.com/javaworld/jw-03-2009/hpj032309-src.zip%E2%80%99,404,,12/16/13,Not found,Desktop,3/31/16
http://www.javaworld.com/javaforums/postlist.php?Cat=&Board=DeviceProgramming,404,,12/15/13,Not found,Desktop,3/20/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56727&an=0&page=5,404,,12/22/13,Not found,Desktop,3/20/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56726&an=0&page=5,404,,12/26/13,Not found,Desktop,3/23/16
http://www.javaworld.com/resources/index.html,404,,3/27/14,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56680&an=0&page=7,404,,12/22/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaone98/,404,,12/12/12,Not found,Desktop,4/2/16
http://www.javaworld.com/javaone00/j1-00-startup.html,404,,7/1/12,Not found,Desktop,3/25/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56720&an=0&page=5,404,,12/31/13,Not found,Desktop,3/23/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56717&an=0&page=5,404,,12/31/13,Not found,Desktop,3/23/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56748&an=0&page=4,404,,12/22/13,Not found,Desktop,3/13/16
http://www.javaworld.com/common/jw-jumps.html,404,,12/16/13,Not found,Desktop,3/17/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56674&an=0&page=7,404,,12/31/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaone01/j1-01-appliance.html,404,,6/10/12,Not found,Desktop,2/26/16
http://www.javaworld.com/news-reviews,404,,12/13/13,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56667&an=0&page=7,404,,12/20/13,Not found,Desktop,3/3/16
http://www.javaworld.com/javaforums/postlist.php?Cat=2&Board=javabeginner,404,,12/12/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56798&an=0&page=1,404,,12/19/13,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjw-08-20jw-0803-java101.html,404,,2/8/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjw-06-20jw-0608-java101.html,404,,2/8/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjw-05-20jw-0504-java101.html,404,,2/8/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjw-09-20jw-0907-java101.html,404,,2/8/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjw-07-20jw-0706-java101.html,404,,2/8/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/newuser.php?Cat=2,404,,12/12/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56724&an=0&page=5,404,,12/28/13,Not found,Desktop,3/5/16
http://www.javaworld.com/javaone00/j1-00-j2me.html,404,,10/26/13,Not found,Desktop,2/26/16
http://www.javaworld.com/javaforums/online.php?Cat=2,404,,12/12/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56685&an=0&page=7,404,,12/31/13,Not found,Desktop,3/7/16
http://www.javaworld.com/javaforums/search.php?Cat=2,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56668&an=0&page=7,404,,12/31/13,Not found,Desktop,3/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56718&an=0&page=5,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/login.php?Cat=2,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56681&an=0&page=7,404,,12/30/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56684&an=0&page=7,404,,12/31/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56671&an=0&page=7,404,,12/31/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56675&an=0&page=7,404,,12/31/13,Not found,Desktop,2/29/16
http://www.javaworld.com/java,404,,7/15/15,Not found,Desktop,3/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56728&an=0&page=5,404,,12/31/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56721&an=0&page=5,404,,12/31/13,Not found,Desktop,3/2/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56719&an=0&page=5,404,,12/31/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56732&an=0&page=5,404,,12/31/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56672&an=0&page=7,404,,1/4/14,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56670&an=0&page=7,404,,1/4/14,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=13201&an=0&page=0,404,,1/1/14,Not found,Desktop,3/12/16
http://www.javaworld.com/javaforums/postlist.php?Cat=0&Board=959504&page=0&sb=1,404,,1/1/14,Not found,Desktop,3/12/16
http://www.javaworld.com/javaforums/postlist.php?Cat=0&Board=959504&page=0&sb=9,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/postlist.php?Cat=0&Board=959504&page=0&sb=6,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/postlist.php?Cat=2&Board=xmljava,404,,12/12/13,Not found,Desktop,4/3/16
http://www.javaworld.com/communit%3C/span%3E%3Ctable%20width=,404,,5/31/12,Not found,Desktop,1/23/16
http://www.javaworld.com/javaforums/newpost.php?Cat=0&Board=959504&page=0,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/postlist.php?Cat=2&Board=JavaSecurity,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showprofile.php?Cat=0&User=3&Board=959504&what=ubbthreads&page=0,404,,1/1/14,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums,404,,1/15/14,Not found,Desktop,3/16/16
http://www.javaworld.com/white-paper,404,,12/13/13,Not found,Desktop,1/30/16
http://www.javaworld.com/javaforums/newpost.php?Cat=0&Board=83041&page=0,404,,12/27/13,Not found,Desktop,2/18/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Number=53258&an=0&page=4,404,,12/27/13,Not found,Desktop,3/5/16
http://www.javaworld.com/javaforums/postlist.php?Cat=2&Board=Enterprisejava,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaworld_pointers/jw-03-2001/jw-0323-letters.html,404,,1/12/14,Not found,Desktop,4/3/16
http://www.javaworld.com/javaworld_pointers/jw-04-2001/jw-0427-letters.html,404,,12/18/13,Not found,Desktop,4/2/16
http://www.javaworld.com/javaforums/showthreaded.php?Cat=&Board=javabeginner&Number=6618&page=&view=&sb=5&o=,404,,12/31/13,Not found,Desktop,3/17/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Board=javabeginner&Number=42012&Searchpage=1&Main=42007&Words=+Yaogao&topic=&Search=true,404,,12/16/13,Not found,Desktop,3/9/16
http://www.javaworld.com/javaworld_pointers/jw-09-2001/jw-0928-letters.html,404,,12/22/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56833&an=0&page=0,404,,12/20/13,Not found,Desktop,4/2/16
http://www.javaworld.com/books/training.html,404,,12/22/13,Not found,Desktop,3/27/16
http://www.javaworld.com/exc04-qa-0629-excel-table.html,404,,12/14/13,Not found,Desktop,4/1/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56753&an=0&page=4,404,,12/22/13,Not found,Desktop,4/2/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Number=36768&Main=15288,404,,12/17/13,Not found,Desktop,1/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56812&an=0&page=1,404,,12/22/13,Not found,Desktop,3/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56725&an=0&page=5,404,,12/31/13,Not found,Desktop,4/2/16
http://www.javaworld.com/javaforums/postlist.php?Cat=0&Board=WICKET&page=0&sb=1,404,,12/30/13,Not found,Desktop,1/20/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Number=50178&an=0&page=0,404,,12/25/13,Not found,Desktop,3/2/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56810&an=0&page=1,404,,1/6/14,Not found,Desktop,4/2/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56751&an=0&page=4,404,,12/22/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56677&an=0&page=7,404,,12/28/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56714&an=0&page=5,404,,12/27/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56811&an=0&page=1,404,,12/22/13,Not found,Desktop,3/15/16
http://www.javaworld.com/article/2363166/html-css-js/special-report-the-triumph-of-javascript.html,404,,7/3/14,Not found,Desktop,3/30/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56803&an=0&page=1,404,,1/6/14,Not found,Desktop,4/2/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56804&an=0&page=1,404,,1/6/14,Not found,Desktop,4/2/16
http://www.javaworld.com/java2000-01-qa-0804-events.html,404,,12/14/13,Not found,Desktop,3/9/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56740&an=0&page=4,404,,12/22/13,Not found,Desktop,3/14/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56792&an=0&page=2,404,,12/23/13,Not found,Desktop,3/14/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56802&an=0&page=1,404,,12/19/13,Not found,Desktop,3/7/16
http://www.javaworld.com/javaforums/showflat.php?Number=30206&page=44,404,,12/15/13,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56662&an=0&page=8,404,,12/24/13,Not found,Desktop,3/14/16
http://www.javaworld.com/javaworjava2000-02-qa-0609-exe.html,404,,12/15/13,Not found,Desktop,3/9/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56769&an=0&page=3,404,,12/31/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56780&an=0&page=2,404,,12/31/13,Not found,Desktop,3/21/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56666&an=0&page=7,404,,12/20/13,Not found,Desktop,3/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56808&an=0&page=1,404,,12/21/13,Not found,Desktop,3/7/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56744&an=0&page=4,404,,12/22/13,Not found,Desktop,3/7/16
http://www.javaworld.com/javaworjw-05-20jw-0525-double.html,404,,12/14/13,Not found,Desktop,3/16/16
http://www.javaworld.com/java2000-03-qa-0818-callbacks.html,404,,12/14/13,Not found,Desktop,3/6/16
http://www.javaworld.com/javaworjava2001-03-qa-0330-constants.html,404,,12/16/13,Not found,Desktop,3/24/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56722&an=0&page=5,404,,12/31/13,Not found,Desktop,3/2/16
http://www.javaworld.com/javaforums/showflat.php?Cat=0&Number=98484,404,,12/24/13,Not found,Desktop,3/19/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56737&an=0&page=4,404,,12/22/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56745&an=0&page=4,404,,12/22/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56791&an=0&page=2,404,,12/22/13,Not found,Desktop,2/27/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56669&an=0&page=7,404,,12/30/13,Not found,Desktop,3/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56743&an=0&page=4,404,,12/22/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56739&an=0&page=4,404,,12/22/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56736&an=0&page=4,404,,12/22/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56752&an=0&page=4,404,,12/22/13,Not found,Desktop,2/29/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56757&an=0&page=3,404,,12/28/13,Not found,Desktop,3/2/16
http://www.javaworld.com/netnews/index.html,404,,12/16/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&%20Number=19766,404,,1/4/14,Not found,Desktop,3/6/16
http://www.javaworld.com/javaforums/postlist.php?Cat=2&Board=weblogs,404,,12/13/13,Not found,Desktop,4/3/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56800&an=0&page=1,404,,1/3/14,Not found,Desktop,3/7/16
http://www.javaworld.com/javaforums/showflat.php?Number=21619,404,,12/17/13,Not found,Desktop,2/16/16
http://www.javaworld.com/javaforums/showflat.php?cat=0&Number=56777&an=0&page=2,404,,12/29/13,Not found,Desktop,2/28/16
http://www.javaworld.com/javaforums/showflat.php?Cat=2&Board=TheoryPractice&Number=382&page=0&view=collapsed&sb=7&o=&fpart=1,404,,12/15/13,Not found,Desktop,1/29/16
